created,uuid,link
2024-06-14 12:42:32,53d3cac2-2a34-4793-bef8-7d1bae69998c,https://s3.ritm.media/yappy-db-duplicates/53d3cac2-2a34-4793-bef8-7d1bae69998c.mp4
2024-06-14 18:26:22,18420466-1b4e-48b7-acb5-bde78533e411,https://s3.ritm.media/yappy-db-duplicates/18420466-1b4e-48b7-acb5-bde78533e411.mp4
2024-06-14 18:59:07,b3038c26-a6bc-4ef7-be6d-860758a00879,https://s3.ritm.media/yappy-db-duplicates/b3038c26-a6bc-4ef7-be6d-860758a00879.mp4
2024-06-14 20:23:18,4bda5d12-79aa-4960-b25c-6ecb5e8d6ee4,https://s3.ritm.media/yappy-db-duplicates/4bda5d12-79aa-4960-b25c-6ecb5e8d6ee4.mp4
2024-06-15 00:41:33,51cb354d-4dd3-4633-a9a8-6ac290c63b94,https://s3.ritm.media/yappy-db-duplicates/51cb354d-4dd3-4633-a9a8-6ac290c63b94.mp4
2024-06-15 03:26:57,55a0b6f3-8704-4f82-9864-3043188c6622,https://s3.ritm.media/yappy-db-duplicates/55a0b6f3-8704-4f82-9864-3043188c6622.mp4
2024-06-15 05:57:06,d6e2ecf2-e25f-4404-aeff-f4322aa78dc3,https://s3.ritm.media/yappy-db-duplicates/d6e2ecf2-e25f-4404-aeff-f4322aa78dc3.mp4
2024-06-15 09:36:08,17b3b6d8-020f-4388-b40e-fdcac7640381,https://s3.ritm.media/yappy-db-duplicates/17b3b6d8-020f-4388-b40e-fdcac7640381.mp4
2024-06-15 10:45:01,d20b9af1-de0d-4461-9e62-f87264d7c74d,https://s3.ritm.media/yappy-db-duplicates/d20b9af1-de0d-4461-9e62-f87264d7c74d.mp4
2024-06-15 15:41:04,85f14448-4f82-4d84-b91a-e3b2dee13254,https://s3.ritm.media/yappy-db-duplicates/85f14448-4f82-4d84-b91a-e3b2dee13254.mp4
2024-06-15 18:00:06,47d762d4-e65b-4981-8fe3-77af5f50d3ef,https://s3.ritm.media/yappy-db-duplicates/47d762d4-e65b-4981-8fe3-77af5f50d3ef.mp4
2024-06-15 19:10:22,58620ec7-8708-4788-9fe2-800e2846d905,https://s3.ritm.media/yappy-db-duplicates/58620ec7-8708-4788-9fe2-800e2846d905.mp4
2024-06-15 19:49:11,0e1850d4-7eb0-4d0f-9d5b-a50628f4d0fb,https://s3.ritm.media/yappy-db-duplicates/0e1850d4-7eb0-4d0f-9d5b-a50628f4d0fb.mp4
2024-06-15 19:53:42,502732c3-4692-4d1f-80c9-37177bb23ea9,https://s3.ritm.media/yappy-db-duplicates/502732c3-4692-4d1f-80c9-37177bb23ea9.mp4
2024-06-15 20:43:12,4bd8c353-c9f9-44e4-b385-6845823f78ac,https://s3.ritm.media/yappy-db-duplicates/4bd8c353-c9f9-44e4-b385-6845823f78ac.mp4
2024-06-15 23:03:02,52524d0e-e350-49d6-894b-83f047946f87,https://s3.ritm.media/yappy-db-duplicates/52524d0e-e350-49d6-894b-83f047946f87.mp4
2024-06-16 00:38:47,1795ec11-e5aa-41e5-942e-9fb3aa1072fe,https://s3.ritm.media/yappy-db-duplicates/1795ec11-e5aa-41e5-942e-9fb3aa1072fe.mp4
2024-06-16 02:27:03,056aef79-6ab5-47a4-b94a-b12360e199e0,https://s3.ritm.media/yappy-db-duplicates/056aef79-6ab5-47a4-b94a-b12360e199e0.mp4
2024-06-16 04:28:09,2457d5e8-52e9-40a7-a5c8-85794a8d832c,https://s3.ritm.media/yappy-db-duplicates/2457d5e8-52e9-40a7-a5c8-85794a8d832c.mp4
2024-06-16 05:03:00,6af154b5-0e8c-40ae-b382-0f5ae0362e26,https://s3.ritm.media/yappy-db-duplicates/6af154b5-0e8c-40ae-b382-0f5ae0362e26.mp4
2024-06-16 05:52:49,40d7d4a1-4ceb-47e7-8d7f-2cbee83fc0ac,https://s3.ritm.media/yappy-db-duplicates/40d7d4a1-4ceb-47e7-8d7f-2cbee83fc0ac.mp4
2024-06-16 06:04:05,e6ec3fc7-24ad-423e-8ce9-745bbdc86985,https://s3.ritm.media/yappy-db-duplicates/e6ec3fc7-24ad-423e-8ce9-745bbdc86985.mp4
2024-06-16 06:06:11,1500bb45-8c9a-433a-97ce-069152590d81,https://s3.ritm.media/yappy-db-duplicates/1500bb45-8c9a-433a-97ce-069152590d81.mp4
2024-06-16 06:46:01,35e3810c-eb1d-485f-a51a-3d4a39aa771b,https://s3.ritm.media/yappy-db-duplicates/35e3810c-eb1d-485f-a51a-3d4a39aa771b.mp4
2024-06-16 06:48:37,318bf238-5201-4980-82bc-b83f25353301,https://s3.ritm.media/yappy-db-duplicates/318bf238-5201-4980-82bc-b83f25353301.mp4
2024-06-16 08:37:14,da0b8156-1fd2-4816-8d91-7470b74bf230,https://s3.ritm.media/yappy-db-duplicates/da0b8156-1fd2-4816-8d91-7470b74bf230.mp4
2024-06-16 09:44:41,b1e1199d-58bd-4236-8541-454bb4920b76,https://s3.ritm.media/yappy-db-duplicates/b1e1199d-58bd-4236-8541-454bb4920b76.mp4
2024-06-16 12:53:33,3cc3b15e-c258-4f23-a169-2954622eacc3,https://s3.ritm.media/yappy-db-duplicates/3cc3b15e-c258-4f23-a169-2954622eacc3.mp4
2024-06-16 13:57:25,2a28cfbd-98da-4cb6-bb8c-a6a2963d66e2,https://s3.ritm.media/yappy-db-duplicates/2a28cfbd-98da-4cb6-bb8c-a6a2963d66e2.mp4
2024-06-16 14:32:40,43e35cab-ec01-4560-9530-4503e55b0e52,https://s3.ritm.media/yappy-db-duplicates/43e35cab-ec01-4560-9530-4503e55b0e52.mp4
2024-06-16 16:04:16,522c296e-acd9-4efb-bf7d-b89fb65f10af,https://s3.ritm.media/yappy-db-duplicates/522c296e-acd9-4efb-bf7d-b89fb65f10af.mp4
2024-06-16 16:41:04,01c23a9b-1431-4110-a073-82f78761cdf4,https://s3.ritm.media/yappy-db-duplicates/01c23a9b-1431-4110-a073-82f78761cdf4.mp4
2024-06-16 22:55:45,022c98a5-ecbe-4504-b984-0539300c5779,https://s3.ritm.media/yappy-db-duplicates/022c98a5-ecbe-4504-b984-0539300c5779.mp4
2024-06-17 01:03:45,34669109-9403-4204-9da8-61ac078b34b5,https://s3.ritm.media/yappy-db-duplicates/34669109-9403-4204-9da8-61ac078b34b5.mp4
2024-06-17 02:24:59,0aede0b8-f305-4523-b8d5-0daae970bffb,https://s3.ritm.media/yappy-db-duplicates/0aede0b8-f305-4523-b8d5-0daae970bffb.mp4
2024-06-17 02:58:57,1f7a9c15-df11-4d92-a45e-4d66182a864e,https://s3.ritm.media/yappy-db-duplicates/1f7a9c15-df11-4d92-a45e-4d66182a864e.mp4
2024-06-17 06:43:43,1ea6938b-8fca-4e73-9168-2c9d3aa42e36,https://s3.ritm.media/yappy-db-duplicates/1ea6938b-8fca-4e73-9168-2c9d3aa42e36.mp4
2024-06-17 07:23:32,8a7beeff-5fe6-4164-ab11-a1dc1fd55a1b,https://s3.ritm.media/yappy-db-duplicates/8a7beeff-5fe6-4164-ab11-a1dc1fd55a1b.mp4
2024-06-17 10:12:26,5058ea4a-8131-4f69-bc9e-1f83e4dfa378,https://s3.ritm.media/yappy-db-duplicates/5058ea4a-8131-4f69-bc9e-1f83e4dfa378.mp4
2024-06-17 10:17:08,43e5eb3e-5045-4a17-84b1-7a2925b2bc14,https://s3.ritm.media/yappy-db-duplicates/43e5eb3e-5045-4a17-84b1-7a2925b2bc14.mp4
2024-06-17 11:25:19,1e6e0666-4916-407c-a177-b514942f08ef,https://s3.ritm.media/yappy-db-duplicates/1e6e0666-4916-407c-a177-b514942f08ef.mp4
2024-06-17 11:34:06,56f03cbc-a810-4e8b-8fbd-e69e2d7e3760,https://s3.ritm.media/yappy-db-duplicates/56f03cbc-a810-4e8b-8fbd-e69e2d7e3760.mp4
2024-06-17 11:58:50,2c68b7a9-8ab1-422f-886e-08e15fca56be,https://s3.ritm.media/yappy-db-duplicates/2c68b7a9-8ab1-422f-886e-08e15fca56be.mp4
2024-06-17 18:50:43,ca330bcf-7297-432a-ad85-4c7eb4ab98fc,https://s3.ritm.media/yappy-db-duplicates/ca330bcf-7297-432a-ad85-4c7eb4ab98fc.mp4
2024-06-17 23:36:52,29357f2d-f255-4ac0-b611-d3fc27168969,https://s3.ritm.media/yappy-db-duplicates/29357f2d-f255-4ac0-b611-d3fc27168969.mp4
2024-06-17 23:42:44,1196aba5-c4d0-4c07-b576-df6ef7e2ca3d,https://s3.ritm.media/yappy-db-duplicates/1196aba5-c4d0-4c07-b576-df6ef7e2ca3d.mp4
2024-06-18 01:23:56,1af7989d-7328-4c9e-9abb-fc0e9efbf372,https://s3.ritm.media/yappy-db-duplicates/1af7989d-7328-4c9e-9abb-fc0e9efbf372.mp4
2024-06-18 01:36:05,1437ee17-531f-4f2a-8e47-5a8c8a1c90c8,https://s3.ritm.media/yappy-db-duplicates/1437ee17-531f-4f2a-8e47-5a8c8a1c90c8.mp4
2024-06-18 03:27:13,15e726c7-03cb-48c4-938c-7cd3e61bb987,https://s3.ritm.media/yappy-db-duplicates/15e726c7-03cb-48c4-938c-7cd3e61bb987.mp4
2024-06-18 03:34:08,a4acfb9f-7f2c-474e-81fa-f295814bcd7c,https://s3.ritm.media/yappy-db-duplicates/a4acfb9f-7f2c-474e-81fa-f295814bcd7c.mp4
2024-06-18 04:20:08,2849de4d-adde-4444-9630-e3364386f39c,https://s3.ritm.media/yappy-db-duplicates/2849de4d-adde-4444-9630-e3364386f39c.mp4
2024-06-18 07:17:46,e497cf28-d582-4e83-b7b3-2737efb39af3,https://s3.ritm.media/yappy-db-duplicates/e497cf28-d582-4e83-b7b3-2737efb39af3.mp4
2024-06-18 12:49:45,09d5d9a7-0199-49c4-abff-283a6898468f,https://s3.ritm.media/yappy-db-duplicates/09d5d9a7-0199-49c4-abff-283a6898468f.mp4
2024-06-18 13:33:03,31edad77-95fa-4d70-94e2-25808157556d,https://s3.ritm.media/yappy-db-duplicates/31edad77-95fa-4d70-94e2-25808157556d.mp4
2024-06-18 16:26:19,0feef7ae-1b28-40b2-ab4d-3730f2dcb213,https://s3.ritm.media/yappy-db-duplicates/0feef7ae-1b28-40b2-ab4d-3730f2dcb213.mp4
2024-06-18 18:52:59,49262d22-8259-447f-9fe3-ed955267e3e1,https://s3.ritm.media/yappy-db-duplicates/49262d22-8259-447f-9fe3-ed955267e3e1.mp4
2024-06-18 21:26:41,1235d8a1-efee-427f-97ba-84bdd99ef5c9,https://s3.ritm.media/yappy-db-duplicates/1235d8a1-efee-427f-97ba-84bdd99ef5c9.mp4
2024-06-19 03:37:07,0f8fd4bc-af83-46fc-92e6-29c59341d73d,https://s3.ritm.media/yappy-db-duplicates/0f8fd4bc-af83-46fc-92e6-29c59341d73d.mp4
2024-06-19 03:45:48,56d5079e-2312-45f8-8de0-f51bd92a214b,https://s3.ritm.media/yappy-db-duplicates/56d5079e-2312-45f8-8de0-f51bd92a214b.mp4
2024-06-19 06:32:29,37547006-56f0-4da2-8902-a8b0b3a7dcc4,https://s3.ritm.media/yappy-db-duplicates/37547006-56f0-4da2-8902-a8b0b3a7dcc4.mp4
2024-06-19 07:57:56,56f1b6a1-d525-4ec6-9b44-120e74753e89,https://s3.ritm.media/yappy-db-duplicates/56f1b6a1-d525-4ec6-9b44-120e74753e89.mp4
2024-06-19 11:26:50,f41d2baf-756c-4ebf-9a7b-84d9a59ccca1,https://s3.ritm.media/yappy-db-duplicates/f41d2baf-756c-4ebf-9a7b-84d9a59ccca1.mp4
2024-06-19 13:10:03,0c3e7eb6-0ae5-4e0e-8c6a-355817e8706d,https://s3.ritm.media/yappy-db-duplicates/0c3e7eb6-0ae5-4e0e-8c6a-355817e8706d.mp4
2024-06-19 13:32:49,0db5c843-a052-423f-a95a-b2d4c6b1d8e2,https://s3.ritm.media/yappy-db-duplicates/0db5c843-a052-423f-a95a-b2d4c6b1d8e2.mp4
2024-06-19 14:06:49,ee3129a2-52b5-43f0-997d-ed78b9f75e2b,https://s3.ritm.media/yappy-db-duplicates/ee3129a2-52b5-43f0-997d-ed78b9f75e2b.mp4
2024-06-19 14:57:00,bece32e5-3abb-4bd3-883f-d82871baf8ad,https://s3.ritm.media/yappy-db-duplicates/bece32e5-3abb-4bd3-883f-d82871baf8ad.mp4
2024-06-19 15:27:00,507c2679-fd14-4a4b-9bb8-d5ad6cbb1837,https://s3.ritm.media/yappy-db-duplicates/507c2679-fd14-4a4b-9bb8-d5ad6cbb1837.mp4
2024-06-19 23:24:51,07956dd8-a305-486d-bc22-8fad2e7840bf,https://s3.ritm.media/yappy-db-duplicates/07956dd8-a305-486d-bc22-8fad2e7840bf.mp4
2024-06-20 03:13:47,408c83a2-1ed9-4dbe-9300-fc32cf4dccc5,https://s3.ritm.media/yappy-db-duplicates/408c83a2-1ed9-4dbe-9300-fc32cf4dccc5.mp4
2024-06-20 04:57:17,6d8bc388-7f40-488f-a34b-69a9953c3bdc,https://s3.ritm.media/yappy-db-duplicates/6d8bc388-7f40-488f-a34b-69a9953c3bdc.mp4
2024-06-20 07:30:01,07d1b5e9-3a32-4650-b042-eeea140fc730,https://s3.ritm.media/yappy-db-duplicates/07d1b5e9-3a32-4650-b042-eeea140fc730.mp4
2024-06-20 07:34:39,6117e44d-9b5b-48c1-9868-2fadddc9d882,https://s3.ritm.media/yappy-db-duplicates/6117e44d-9b5b-48c1-9868-2fadddc9d882.mp4
2024-06-20 10:35:47,ea77c832-a4aa-4bf5-8c23-c38fd31baf0d,https://s3.ritm.media/yappy-db-duplicates/ea77c832-a4aa-4bf5-8c23-c38fd31baf0d.mp4
2024-06-20 12:30:03,daaf47b2-5df3-4aed-a3b3-2143c3fe09f0,https://s3.ritm.media/yappy-db-duplicates/daaf47b2-5df3-4aed-a3b3-2143c3fe09f0.mp4
2024-06-20 14:38:06,44dac7ab-eabe-4d21-b541-9090c791485f,https://s3.ritm.media/yappy-db-duplicates/44dac7ab-eabe-4d21-b541-9090c791485f.mp4
2024-06-20 14:46:28,3d51898f-1321-4a03-95a2-2f8cfb6e03bd,https://s3.ritm.media/yappy-db-duplicates/3d51898f-1321-4a03-95a2-2f8cfb6e03bd.mp4
2024-06-20 19:12:31,46b295a3-88ea-40a6-aa93-366427589816,https://s3.ritm.media/yappy-db-duplicates/46b295a3-88ea-40a6-aa93-366427589816.mp4
2024-06-20 19:19:49,114ccaf0-35f3-4980-8e92-63f0f2942c7b,https://s3.ritm.media/yappy-db-duplicates/114ccaf0-35f3-4980-8e92-63f0f2942c7b.mp4
2024-06-20 21:57:15,1035524b-f76c-4feb-94b6-2e78656bff6c,https://s3.ritm.media/yappy-db-duplicates/1035524b-f76c-4feb-94b6-2e78656bff6c.mp4
2024-06-21 03:22:32,42672f48-f492-40ca-b44a-6afd6060fb99,https://s3.ritm.media/yappy-db-duplicates/42672f48-f492-40ca-b44a-6afd6060fb99.mp4
2024-06-21 04:06:22,e89668d5-f210-47ec-b900-323726e7ce49,https://s3.ritm.media/yappy-db-duplicates/e89668d5-f210-47ec-b900-323726e7ce49.mp4
2024-06-21 06:41:28,366875f3-ec6b-4061-ad9c-f16a8d107aa7,https://s3.ritm.media/yappy-db-duplicates/366875f3-ec6b-4061-ad9c-f16a8d107aa7.mp4
2024-06-21 07:51:35,03ee43f5-5940-41f9-8575-2561e45fdcb5,https://s3.ritm.media/yappy-db-duplicates/03ee43f5-5940-41f9-8575-2561e45fdcb5.mp4
2024-06-21 08:35:14,0a63edfd-92bc-4a39-94c0-c46f1fb9dad8,https://s3.ritm.media/yappy-db-duplicates/0a63edfd-92bc-4a39-94c0-c46f1fb9dad8.mp4
2024-06-21 09:53:51,319536be-bd65-4dbb-860a-59ac7cf13182,https://s3.ritm.media/yappy-db-duplicates/319536be-bd65-4dbb-860a-59ac7cf13182.mp4
2024-06-21 10:52:40,27e9df78-4ec9-401f-8dec-cb6d3b409717,https://s3.ritm.media/yappy-db-duplicates/27e9df78-4ec9-401f-8dec-cb6d3b409717.mp4
2024-06-21 13:14:01,56055f85-6cb6-4685-b637-f726adf89094,https://s3.ritm.media/yappy-db-duplicates/56055f85-6cb6-4685-b637-f726adf89094.mp4
2024-06-21 14:11:48,31c8226d-c478-4ee1-ad2c-3c608291a1cd,https://s3.ritm.media/yappy-db-duplicates/31c8226d-c478-4ee1-ad2c-3c608291a1cd.mp4
2024-06-21 15:02:53,3d80a2f4-fcf1-4782-a5d4-d84fcc3361c9,https://s3.ritm.media/yappy-db-duplicates/3d80a2f4-fcf1-4782-a5d4-d84fcc3361c9.mp4
2024-06-21 16:58:37,09408e1e-b008-40b6-8571-2d9c0bf34f9f,https://s3.ritm.media/yappy-db-duplicates/09408e1e-b008-40b6-8571-2d9c0bf34f9f.mp4
2024-06-22 00:55:20,139029f2-ad13-41b0-8628-4faa87051f89,https://s3.ritm.media/yappy-db-duplicates/139029f2-ad13-41b0-8628-4faa87051f89.mp4
2024-06-22 01:00:18,291e40c2-572d-40b1-9ef8-53a32b00c682,https://s3.ritm.media/yappy-db-duplicates/291e40c2-572d-40b1-9ef8-53a32b00c682.mp4
2024-06-22 04:00:30,171735f5-dbec-40e2-b6ed-25a8c782ad70,https://s3.ritm.media/yappy-db-duplicates/171735f5-dbec-40e2-b6ed-25a8c782ad70.mp4
2024-06-22 04:09:37,4125f588-58e0-451e-8939-95a412a01b50,https://s3.ritm.media/yappy-db-duplicates/4125f588-58e0-451e-8939-95a412a01b50.mp4
2024-06-22 04:44:01,3050c0fb-0105-4a6c-b4ba-4d11b3187553,https://s3.ritm.media/yappy-db-duplicates/3050c0fb-0105-4a6c-b4ba-4d11b3187553.mp4
2024-06-22 08:20:55,493273cc-08fb-412d-ae01-08423fe22c4d,https://s3.ritm.media/yappy-db-duplicates/493273cc-08fb-412d-ae01-08423fe22c4d.mp4
2024-06-22 08:29:00,125a7e92-09d4-4f4f-83c5-b3a526ab02fd,https://s3.ritm.media/yappy-db-duplicates/125a7e92-09d4-4f4f-83c5-b3a526ab02fd.mp4
2024-06-22 12:36:24,37de884d-ad88-47c6-aa27-e2b657d07f01,https://s3.ritm.media/yappy-db-duplicates/37de884d-ad88-47c6-aa27-e2b657d07f01.mp4
2024-06-22 13:40:47,12866d01-fa3b-433d-acf8-f071323f5478,https://s3.ritm.media/yappy-db-duplicates/12866d01-fa3b-433d-acf8-f071323f5478.mp4
2024-06-22 14:02:16,49ae1c7b-87a4-4b92-ba00-a364d0eaa986,https://s3.ritm.media/yappy-db-duplicates/49ae1c7b-87a4-4b92-ba00-a364d0eaa986.mp4
2024-06-22 14:03:34,3f0eefe0-2b85-4405-9029-241de06e139f,https://s3.ritm.media/yappy-db-duplicates/3f0eefe0-2b85-4405-9029-241de06e139f.mp4
2024-06-22 16:02:56,47136e35-004c-4c6f-a57b-c60ec76aa9a7,https://s3.ritm.media/yappy-db-duplicates/47136e35-004c-4c6f-a57b-c60ec76aa9a7.mp4
2024-06-22 16:38:13,beffe154-0f5b-43c6-ba8e-14221233555c,https://s3.ritm.media/yappy-db-duplicates/beffe154-0f5b-43c6-ba8e-14221233555c.mp4
2024-06-22 17:15:57,55b0627e-69e3-42e7-8847-5967e19ae9d9,https://s3.ritm.media/yappy-db-duplicates/55b0627e-69e3-42e7-8847-5967e19ae9d9.mp4
2024-06-22 22:53:59,3df403d8-0341-4241-a2fd-25ea139aed7c,https://s3.ritm.media/yappy-db-duplicates/3df403d8-0341-4241-a2fd-25ea139aed7c.mp4
2024-06-23 02:42:00,4fbeff54-c185-4260-b46f-2bec691c722c,https://s3.ritm.media/yappy-db-duplicates/4fbeff54-c185-4260-b46f-2bec691c722c.mp4
2024-06-23 04:00:38,12328066-5fdb-4610-89f3-84779dbd1bf3,https://s3.ritm.media/yappy-db-duplicates/12328066-5fdb-4610-89f3-84779dbd1bf3.mp4
2024-06-23 09:14:47,07c18a0a-7c32-4f2e-acf4-27f4130213aa,https://s3.ritm.media/yappy-db-duplicates/07c18a0a-7c32-4f2e-acf4-27f4130213aa.mp4
2024-06-23 13:45:26,55579213-9c71-4c28-8fc0-cd3895c00002,https://s3.ritm.media/yappy-db-duplicates/55579213-9c71-4c28-8fc0-cd3895c00002.mp4
2024-06-23 14:50:32,2dff09bf-6afc-48e4-9110-34c6bf90e926,https://s3.ritm.media/yappy-db-duplicates/2dff09bf-6afc-48e4-9110-34c6bf90e926.mp4
2024-06-23 16:10:12,516fd2ad-bd03-4d43-8847-66e0550dbce2,https://s3.ritm.media/yappy-db-duplicates/516fd2ad-bd03-4d43-8847-66e0550dbce2.mp4
2024-06-23 17:42:27,20a109be-7431-48fb-8264-8b05d975fbc9,https://s3.ritm.media/yappy-db-duplicates/20a109be-7431-48fb-8264-8b05d975fbc9.mp4
2024-06-23 18:15:28,2e1dd4e1-f7c6-4d1e-9bf1-464731ced6d2,https://s3.ritm.media/yappy-db-duplicates/2e1dd4e1-f7c6-4d1e-9bf1-464731ced6d2.mp4
2024-06-23 20:29:28,31fc90bf-2255-4e7f-856d-2589b8ebbe2b,https://s3.ritm.media/yappy-db-duplicates/31fc90bf-2255-4e7f-856d-2589b8ebbe2b.mp4
2024-06-23 20:57:34,03f7df91-e272-4163-a118-73a32e958c68,https://s3.ritm.media/yappy-db-duplicates/03f7df91-e272-4163-a118-73a32e958c68.mp4
2024-06-23 22:33:38,82e37a3a-1644-48ff-8da1-0aa06493ae07,https://s3.ritm.media/yappy-db-duplicates/82e37a3a-1644-48ff-8da1-0aa06493ae07.mp4
2024-06-23 23:18:02,5732d2e1-efc8-4b66-bd3b-25fc0fc78c47,https://s3.ritm.media/yappy-db-duplicates/5732d2e1-efc8-4b66-bd3b-25fc0fc78c47.mp4
2024-06-24 02:36:37,e40bd8e1-6c2b-4f6e-8282-3ef8ae482c82,https://s3.ritm.media/yappy-db-duplicates/e40bd8e1-6c2b-4f6e-8282-3ef8ae482c82.mp4
2024-06-24 02:53:38,34840f48-e1e1-48da-9555-6bbafc9651e2,https://s3.ritm.media/yappy-db-duplicates/34840f48-e1e1-48da-9555-6bbafc9651e2.mp4
2024-06-24 04:47:41,2585ccfe-ff93-4a66-b576-0a36625a1864,https://s3.ritm.media/yappy-db-duplicates/2585ccfe-ff93-4a66-b576-0a36625a1864.mp4
2024-06-24 06:15:50,d4341c53-cb65-4fcc-8882-fe32ff34aa34,https://s3.ritm.media/yappy-db-duplicates/d4341c53-cb65-4fcc-8882-fe32ff34aa34.mp4
2024-06-24 07:15:13,34f786cd-67ce-4cef-a65f-1a21ebcf4021,https://s3.ritm.media/yappy-db-duplicates/34f786cd-67ce-4cef-a65f-1a21ebcf4021.mp4
2024-06-24 08:07:50,493ade73-4c95-4d57-ba16-972337726825,https://s3.ritm.media/yappy-db-duplicates/493ade73-4c95-4d57-ba16-972337726825.mp4
2024-06-24 08:15:45,4e82d954-ac77-4c71-ba54-7cce3f8fed16,https://s3.ritm.media/yappy-db-duplicates/4e82d954-ac77-4c71-ba54-7cce3f8fed16.mp4
2024-06-24 10:48:01,3e9e9251-b0d4-4ea8-9423-cee3f4280df2,https://s3.ritm.media/yappy-db-duplicates/3e9e9251-b0d4-4ea8-9423-cee3f4280df2.mp4
2024-06-24 12:15:34,33a3e00c-fab9-4c25-bc02-a79150b8a7d7,https://s3.ritm.media/yappy-db-duplicates/33a3e00c-fab9-4c25-bc02-a79150b8a7d7.mp4
2024-06-24 14:39:02,190740b7-1fc0-40a7-bdec-c00b3c4552c1,https://s3.ritm.media/yappy-db-duplicates/190740b7-1fc0-40a7-bdec-c00b3c4552c1.mp4
2024-06-24 15:55:39,3aa7157d-683a-444a-aaad-8403bca6f6a9,https://s3.ritm.media/yappy-db-duplicates/3aa7157d-683a-444a-aaad-8403bca6f6a9.mp4
2024-06-24 18:56:25,53aec1a3-f36d-4aee-b1fa-b8986507411b,https://s3.ritm.media/yappy-db-duplicates/53aec1a3-f36d-4aee-b1fa-b8986507411b.mp4
2024-06-24 19:29:19,c01492b4-b641-44be-b883-100510f335c6,https://s3.ritm.media/yappy-db-duplicates/c01492b4-b641-44be-b883-100510f335c6.mp4
2024-06-24 20:13:28,1deedd92-884e-4d0a-9742-d1e5118ec3c0,https://s3.ritm.media/yappy-db-duplicates/1deedd92-884e-4d0a-9742-d1e5118ec3c0.mp4
2024-06-25 05:56:40,1e76b0e1-c747-4a2d-b02e-c083f78f01a4,https://s3.ritm.media/yappy-db-duplicates/1e76b0e1-c747-4a2d-b02e-c083f78f01a4.mp4
2024-06-25 09:10:37,52401023-d7fa-48b5-9d9b-28d4b2c7d58a,https://s3.ritm.media/yappy-db-duplicates/52401023-d7fa-48b5-9d9b-28d4b2c7d58a.mp4
2024-06-25 10:49:54,51222238-837f-4197-bd8d-1c74ee2994cb,https://s3.ritm.media/yappy-db-duplicates/51222238-837f-4197-bd8d-1c74ee2994cb.mp4
2024-06-25 17:35:45,d9060c03-304c-45c8-b3e6-417caf07f7a7,https://s3.ritm.media/yappy-db-duplicates/d9060c03-304c-45c8-b3e6-417caf07f7a7.mp4
2024-06-26 10:27:27,3a2ea8fe-ffcc-4531-95f3-1a90acd73de6,https://s3.ritm.media/yappy-db-duplicates/3a2ea8fe-ffcc-4531-95f3-1a90acd73de6.mp4
2024-06-26 11:29:20,7bdd1da5-7a07-4a7d-9ebe-c99a57a132fa,https://s3.ritm.media/yappy-db-duplicates/7bdd1da5-7a07-4a7d-9ebe-c99a57a132fa.mp4
2024-06-26 12:15:12,d59de777-7830-4232-95d0-cfac0e76a910,https://s3.ritm.media/yappy-db-duplicates/d59de777-7830-4232-95d0-cfac0e76a910.mp4
2024-06-26 16:00:21,0234d033-afb1-4ec4-add3-2fab9bf7914c,https://s3.ritm.media/yappy-db-duplicates/0234d033-afb1-4ec4-add3-2fab9bf7914c.mp4
2024-06-26 17:00:22,2b508083-780d-4c81-9338-c067f1c6c413,https://s3.ritm.media/yappy-db-duplicates/2b508083-780d-4c81-9338-c067f1c6c413.mp4
2024-06-26 17:01:14,0c2888de-3c0f-4cfb-ad14-a3eb6763d11e,https://s3.ritm.media/yappy-db-duplicates/0c2888de-3c0f-4cfb-ad14-a3eb6763d11e.mp4
2024-06-26 19:34:07,fbf2a578-c80e-4085-9c6d-9d171566b907,https://s3.ritm.media/yappy-db-duplicates/fbf2a578-c80e-4085-9c6d-9d171566b907.mp4
2024-06-27 01:19:43,20022ae6-4d6a-4811-9c69-65dfcd66ca69,https://s3.ritm.media/yappy-db-duplicates/20022ae6-4d6a-4811-9c69-65dfcd66ca69.mp4
2024-06-27 02:07:52,34c583e4-125b-447b-8dde-7a91c3de34bc,https://s3.ritm.media/yappy-db-duplicates/34c583e4-125b-447b-8dde-7a91c3de34bc.mp4
2024-06-27 02:51:03,49a8059f-46eb-4a14-80c0-50eae6524e18,https://s3.ritm.media/yappy-db-duplicates/49a8059f-46eb-4a14-80c0-50eae6524e18.mp4
2024-06-27 03:20:05,065db773-887e-4216-a0f6-b19aa455db06,https://s3.ritm.media/yappy-db-duplicates/065db773-887e-4216-a0f6-b19aa455db06.mp4
2024-06-27 04:56:58,5fe7168c-acb9-423c-8c7d-b043a1f99916,https://s3.ritm.media/yappy-db-duplicates/5fe7168c-acb9-423c-8c7d-b043a1f99916.mp4
2024-06-27 05:23:06,32a55a63-9033-4efd-a153-546e9c722ae0,https://s3.ritm.media/yappy-db-duplicates/32a55a63-9033-4efd-a153-546e9c722ae0.mp4
2024-06-27 12:24:13,27aab75c-7f03-4739-9731-cd1bb82a2ec2,https://s3.ritm.media/yappy-db-duplicates/27aab75c-7f03-4739-9731-cd1bb82a2ec2.mp4
2024-06-27 13:15:03,c3f0536b-f31b-46da-a17e-ee5ee677e2ff,https://s3.ritm.media/yappy-db-duplicates/c3f0536b-f31b-46da-a17e-ee5ee677e2ff.mp4
